page_ark,catalog_no,section,name,vintage,perprice,caseprice,bottle_type,type,wine_type,color,country,xy
d72013-008,857,Bordeaux blancs,SAUTERNES,1961,2.49,26.9,Standard,wine,Still,White,France,"{1475,-2369}"
d72013-008,862,Bordeaux blancs,CHAIEAU D’YQUEM Sauternes,1960,7.59,81,Standard,wine,Still,White,France,"{1468,-2736}"
d72013-008,865,Bordeaux blancs,CHATEAU GUIRAUD Sauternes,1959,3.49,37.7,Standard,wine,Still,White,France,"{1471,-3112}"
d72013-008,254,Bordeaux blancs,CHATEAU D’YQUEM Sauternes,1959,9.95,107.45,Standard,wine,Still,White,France,"{1475,-3211}"
d72013-009,603,Bourgognes Rouges,BEAUJOLAIS,1967,1.49,16.1,Standard,wine,Still,Red,France,"{781,-1965}"
d72013-009,594,Bourgognes Rouges,BEAUJOLAIS SAINT-AMOUR,1966,2.19,23.65,Standard,wine,Still,Red,France,"{787,-2203}"
d72013-009,867,Bourgognes Rouges,JULIÉNAS VIEILLE ÊGlISE,1966,2.49,26.9,Standard,wine,Still,Red,France,"{794,-2294}"
d72013-009,869,Bourgognes Rouges,MDULIN A VENT,1966,2.79,39.15,Standard,wine,Still,Red,France,"{781,-2405}"
d72013-009,329,Bourgognes Rouges,BOURGOGNE ROUGE,1964,1.99,21.5,Standard,wine,Still,Red,France,"{784,-2640}"
d72013-009,571,Bourgognes Rouges,COTE DE BEAUNE VILLAGES,1964,2.49,26.9,Standard,wine,Still,Red,France,"{791,-2720}"
d72013-009,572,Bourgognes Rouges,SANTENAY-CLOS DE TAVANNES,1964,2.99,32.3,Standard,wine,Still,Red,France,"{787,-2972}"
d72013-009,873,Bourgognes Rouges,CLOS DE VOUGEOT,1962,5.99,64.7,Standard,wine,Still,Red,France,"{787,-3069}"
d72013-009,876,Bourgognes Rouges,NUITS SAINT-GEORGES,1961,3.75,40.5,Standard,wine,Still,Red,France,"{784,-3304}"
d72013-009,877,Bourgognes Rouges,BONNES-MARES,1961,6.95,75.05,Standard,wine,Still,Red,France,"{784,-3401}"
d72013-009,780,Bourgognes Rouges,CHAMBERTIN,1961,7.95,85.85,Standard,wine,Still,Red,France,"{781,-3498}"
d72013-010,797,Four Exceptional Wines from the Cellers of the Right Honorable Ernest Marples,MOULIN A VENT,1966,2.85,32.49,Standard,wine,Still,Red,France,"{NULL,NULL}"
d72013-010,820,Four Exceptional Wines from the Cellers of the Right Honorable Ernest Marples,MACON VIRÉ,1966,2.19,23.65,Standard,wine,Still,White,France,"{NULL,NULL}"
d72013-010,792,Four Exceptional Wines from the Cellers of the Right Honorable Ernest Marples,POUILLY-FUISSÊ,1966,2.85,32.49,Standard,wine,Still,White,France,"{NULL,NULL}"
d72013-010,789,Four Exceptional Wines from the Cellers of the Right Honorable Ernest Marples,BEAUJOLAIS CHENAS,1966,2.19,23.35,Standard,wine,Still,Red,France,"{NULL,NULL}"
d72013-017,28,Champagne,Mesnil Blanc de Blancs Veuve Galien,1961,5.99,68.5,Standard,wine,Sparkling,White,France,"{NULL,NULL}"
d72s3s-001,81,Champagnes and Sparkling Wines,Boyer Brut,1973,4.79,54.65,Standard,wine,Sparkling,White,France,"{817,-1499}"
d72s3s-001,120,Champagnes and Sparkling Wines,Marcel Père et Fils Brut,0,6.99,79.95,Standard,wine,Sparkling,White,France,"{1391,-1781}"
d72s3s-001,98,Champagnes and Sparkling Wines,Ayala Gold Label Brut,1970,7.99,89.5,Standard,wine,Sparkling,White,France,"{824,-2278}"
d72s3s-001,94,Champagnes and Sparkling Wines,Perrier Jouët Brut,0,8.95,96.66,Standard,wine,Sparkling,White,France,"{1375,-2772}"
d72s3s-001,17,Champagnes and Sparkling Wines,Schramsberg Blanc de Blancs,1973,9.69,104.65,Standard,wine,Sparkling,White,United States of America,"{824,-3181}"
d72s3s-001,49,Champagnes and Sparkling Wines,Moët & Chandon Brut Impérial,0,11.65,125.82,Standard,wine,Sparkling,White,France,"{824,-3587}"
d72s3s-001,56,Champagnes and Sparkling Wines,Mumm's Cordon Rouge,1969,13.99,151.09,Standard,wine,Sparkling,White,France,"{824,-3915}"
d72s3s-001,76,Champagnes and Sparkling Wines,Mumm's René Lalou,1969,15.99,172.7,Standard,wine,Sparkling,White,France,"{824,-4231}"
d72s3s-001,57,Champagnes and Sparkling Wines,Krug Brut,1964,45,243,Magnum,wine,Sparkling,White,France,"{832,-4636}"
d72s3s-002,87,Coteaux Champenois,Charbaut Blanc de Blancs Nature,0,3.99,43.1,Standard,wine,Still,White,France,"{914,-1479}"
d72s3s-002,180,Coteaux Champenois,Bollinger Coteaux Champenois,0,4.89,52.82,Standard,wine,Sparkling,White,France,"{1467,-1784}"
d72s3s-002,104,Coteaux Champenois,"Saran Natur, Château de Saran",0,10.98,118.59,Standard,wine,Still,White,France,"{898,-2342}"
d7388t-003,-1,Ayala,Ayala English Cuvee,0,19.5,54,Jeroboam,wine,Sparkling,White,,"{3331,-2479}"
d7388t-003,-1,Champagne,Ayala English Cuvee,1926,4.49,50,Fifth,wine,Sparkling,White,,"{3318,-2321}"
d7388t-003,-1,Champagne,Ayala English Cuvee,1928,9.5,53,Magnum,wine,Sparkling,White,,"{3323,-2404}"
d7388t-003,-1,Champagne,Bolllinger Bollinger Non Vintage brut,0,4.75,51,Fifth,wine,Sparkling,White,,"{3335,-2653}"
d7388t-003,-1,Champagne,Bollinger Brut,1929,5.15,55,Fifth,wine,Sparkling,White,,"{3348,-2752}"
d7388t-003,-1,Champagne,Bollinger English Market,1929,5.95,63,Fifth,wine,Sparkling,White,,"{3306,-2806}"
d7388t-003,-1,Champagnes,Ayala Non-Vintage,0,3.49,40,Fifth,wine,Sparkling,White,,"{3302,-2159}"
d7388t-003,-1,Champagnes,Charles Heidsieck Non Vintage,0,3.5,38,Fifth,wine,Sparkling,White,,"{3339,-3005}"
d7388t-003,-1,Champagnes,"Charles Heidsieck 1926 English Cuvee, Brut",1926,4.49,48.5,Fifth,wine,Sparkling,White,,"{3339,-3084}"
d7388t-003,-1,Champagnes,"Charles Heidsieck English Cuvee, Brut",1926,9,48.5,Magnum,wine,Still,Red,,"{3327,-3159}"
d7388t-003,-1,Champagnes,Charles Heidsieck Extra Dry,1928,4.29,46,Fifth,wine,Still,Red,,"{3318,-3221}"
d7388t-004,-1,Champagnes,Pommery & Greno Nature,1928,4.5,48,Fifth,wine,Sparkling,White,,"{3236,-822}"
d7388t-004,-1,Champagnes,"Cliquot, Vueve Non-Vintage",0,3.9,47,Standard,wine,Sparkling,White,,"{1058,-876}"
d7388t-004,-1,Champagnes,"Cliquot, Vueve Yellow Label",1928,5.25,59,Fifth,wine,Sparkling,White,,"{1083,-959}"
d7388t-004,-1,Champagnes,"Cliquot, Vueve Gold Label, Brut",1928,5.5,59,Fifth,wine,Sparkling,White,,"{1083,-1033}"
d7388t-004,-1,Champagnes,"Cliquot, Vueve Yellow Label",1929,4.98,54,Fifth,wine,Sparkling,White,,"{1091,-1075}"
d7388t-004,-1,Champagnes,"Royal Chadron, English Cuvee",1928,2.89,29.75,Fifth,wine,Sparkling,White,,"{3269,-1212}"
d7388t-004,-1,Champagnes,Heidsieck & Co Brut Special,0,3.75,41,Fifth,wine,Sparkling,White,,"{1067,-1253}"
d7388t-004,-1,Champagnes,"Heidsieck & Co ""Dry Monopole""",1928,4.5,48,Fifth,wine,Sparkling,White,,"{1062,-1336}"
d7388t-004,-1,Champagnes,"Ruinart Pere Et Fils, Non-Vintage Brut",0,3.9,42,Standard,wine,Sparkling,White,,"{3249,-1435}"
d7388t-004,-1,Champagnes,"Ruinart Pere Et Fils, Brut",1928,4.75,52,Fifth,wine,Sparkling,White,,"{3278,-1514}"
d7388t-004,-1,Champagnes,"Krug, Private Cuvee",0,4.5,45,Fifth,wine,Sparkling,White,,"{1091,-1527}"
d7388t-004,-1,Champagnes,"Krug, Private Cuvee",1928,6.25,68,Fifth,wine,Sparkling,White,,"{1079,-1593}"
d7388t-004,-1,Champagnes,"Roederer, Louis Brut",1926,4.5,49,Fifth,wine,Sparkling,White,,"{3220,-1734}"
d7388t-004,-1,Champagnes,"Lanson, Dry Extra",0,3.69,39.75,Fifth,wine,Sparkling,White,,"{1062,-1759}"
d7388t-004,-1,Champagnes,"Lanson, Extra Dry",1926,5.5,59,Fifth,wine,Sparkling,White,,"{1079,-1829}"
d7388t-004,-1,Champagnes,"Lanson, Extra Dry",1928,5.1,55,Fifth,wine,Sparkling,White,,"{1087,-1904}"
d7388t-004,-1,Champagnes,"Lanson, Extra Dry",1928,10.8,58.5,Magnum,wine,Sparkling,White,,"{1087,-1974}"
d7388t-004,-1,Champagnes,"Lanson, Extra Dry",1928,21.6,58.5,Jeroboam,wine,Sparkling,White,,"{1108,-2028}"
d7388t-004,-1,Champagnes,Moet & Chandon Non-Vintage White Seal,0,3.25,35,Fifth,wine,Sparkling,White,,"{1079,-2190}"
d7388t-004,-1,Champagnes,Moet & Chandon Dom Perignon Cuvee,1921,8.25,90,Fifth,wine,Sparkling,White,,"{1096,-2277}"
d7388t-004,-1,Champagnes,"Moet & Chandon, Imperial Crown",1928,5.25,57,Fifth,wine,Sparkling,White,,"{1096,-2335}"
d7388t-004,-1,Champagnes,"Mumm, G. H. ""Cordon Rouge""",1928,5.49,59.4,Fifth,wine,Sparkling,White,,"{1079,-2497}"
d7388t-004,-1,Champagnes,"Mumm, G. H. ""Cordon Rouge""",1929,4.95,54,Fifth,wine,Sparkling,White,,"{1091,-2596}"
d7388t-004,-1,Champagnes,"Perrier Jouet, English Cuvee",0,3.65,40,Fifth,wine,Sparkling,White,,"{1100,-2754}"
d7388t-004,-1,Champagnes,"Perrier Jouet, English Cuvee",1928,4.55,50,Fifth,wine,Sparkling,White,,"{1091,-2833}"
d7388t-004,-1,Champagnes,Piper Heidsieck Brut,1928,4.85,52,Fifth,wine,Sparkling,White,,"{1087,-2998}"
d7388t-004,-1,Sparkling Burgundy,Fortier-Picard,0,2.49,27,Fifth,wine,Sparkling,Red,,"{3207,-3023}"
d7388t-004,-1,Sparkling Burgundy,Chauvenet Red Cap,0,3.69,40.59,Fifth,wine,Sparkling,Red,,"{3232,-3094}"
d7388t-004,-1,Still Champagne,Cramant Jules Lilbert,1935,1.37,15,Fifth,wine,Still,White,,"{3191,-2343}"
d7388t-004,-1,Still Champagne,"Association de Viticulteurs Ay, Nature",1934,1.37,15,Fifth,wine,Still,White,,"{3228,-2563}"
d7388t-004,-1,Champagne,"Pol Roger, Brut",1926,5.25,57,Fifth,wine,Sparkling,White,,"{1062,-3168}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau  Lynch-Bages,1929,1.39,15,Standard,wine,Still,Red,France,"{3159,-1813}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau  Mouton d'Armailhacq,1929,1.6,17.5,Standard,wine,Still,Red,France,"{3175,-1921}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau Calon Segur,1929,1.95,21,Standard,wine,Still,Red,France,"{3204,-1987}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau Pichon Longueville,2,2,22,Standard,wine,Still,Red,France,"{3204,-2049}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau Cos d'Estournel,1929,2,22,Standard,wine,Still,Red,France,"{3184,-2115}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau Lafite Rothschild,1929,2.35,25,Standard,wine,Still,Red,France,"{3188,-2194}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau Margaux,1929,2.5,27.5,Standard,wine,Still,Red,France,"{3188,-2240}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau Latour,1929,3.55,38,Standard,wine,Still,Red,France,"{3204,-2314}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau Ausone,1929,3.7,40,Standard,wine,Still,Red,France,"{3209,-2401}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau Mouton Rothschild,1929,3.7,40,Standard,wine,Still,Red,France,"{3217,-2480}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau Latour de Mons,1928,1.19,13,Standard,wine,Still,Red,France,"{3204,-2712}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau Cantemerle,1928,1.7,18.5,Standard,wine,Still,Red,France,"{3213,-2799}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau Pichon Longueville,1928,1.85,20,Standard,wine,Still,Red,France,"{3225,-2870}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau Gruaud Larose Sarget,1928,1.9,20.75,Standard,wine,Still,Red,France,"{3221,-2911}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau Margaux,1928,2.15,23.5,Standard,wine,Still,Red,France,"{3213,-2986}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau Mouton Rothschild,1928,2.25,24,Standard,wine,Still,Red,France,"{3209,-3044}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau Haut Brion,1928,2.6,28.5,Standard,wine,Still,Red,France,"{3204,-3118}"
d7388t-005,-1,Chateau Bottled Red Bordeaux,Chateau Latour,0,2.75,30,Standard,wine,Still,Red,France,"{3200,-3189}"
d7388t-005,-1,Red Bordeaux (Clarets),Jean Valan & Co Margaux,1929,0.97,11,Standard,wine,Still,Red,France,"{3159,-835}"
d7388t-005,-1,Red Bordeaux (Clarets),Jean Valan & Co St. Julien,1929,0.97,11,Standard,wine,Still,Red,France,"{3196,-967}"
d7388t-005,-1,Red Bordeaux (Clarets),"T. Jouvet, Bordeaux Rouge Superieur",1928,0.9,10,Standard,wine,Still,Red,France,"{3188,-1187}"
d7388t-005,-1,Red Bordeaux (Clarets),T. Jouvet St. Emilion,1929,0.99,11,Standard,wine,Still,Red,France,"{3229,-1241}"
d7388t-005,-1,Red Bordeaux (Clarets),T. Jouvet Margaux,1928,1.1,12,Standard,wine,Still,Red,France,"{3217,-1324}"
d7388t-005,-1,Red Bordeaux (Clarets),T. Jouvet St. Julien,1928,1.2,13,Standard,wine,Still,Red,France,"{3217,-1411}"
d7388t-005,-1,Red Bordeaux (Clarets),T. Jouvet Grand Vin de Medoc,1928,1.3,14,Standard,wine,Still,Red,France,"{3259,-1473}"
d7388t-006,-1,Chateau Bottled Red Bordeaux,Chateau Cantemerle,1926,1.95,21,Standard,wine,Still,Red,France,"{980,-991}"
d7388t-007,-1,Chateau Bottled White Bordeaux,Chateau Filhot,1929,1.95,21,Standard,wine,Still,White,France,"{942,-977}"
d7388t-007,-1,Chateau Bottled White Bordeaux,Chateau d' Yquem,0,3.4,37,Standard,wine,Still,White,France,"{976,-1210}"
d73s33-006,36,"""Best Buys"" in Champagne for the New Year's Celebration",Marcel Pere Brut,1961,4.79,52.75,Standard,wine,Sparkling,White,France,"{564,-2166}"
d73s33-006,99,"""Best Buys"" in Champagne for the New Year's Celebration",Korbel Brut (Calif.),0,4.99,53.89,Standard,wine,Sparkling,White,France,"{592,-2517}"
d73s33-006,155,"""Best Buys"" in Champagne for the New Year's Celebration",Ayala Gold Label Brut,1961,5.49,60.5,Standard,wine,Sparkling,White,France,"{556,-2955}"
d73s33-006,28,"""Best Buys"" in Champagne for the New Year's Celebration",Mesnil Blanc de Blancs,1961,6.98,75.5,Standard,wine,Sparkling,White,United States of America,"{600,-3417}"
d73s33-006,2,"""Best Buys"" in Champagne for the New Years Celebration",St. Michel Brut (N.Y.),0,2.79,31.5,Standard,wine,Sparkling,White,United States of America,"{544,-1421}"
d73s33-006,97,"""Best Buys"" In champagne for the New Years Celebration",Charles Heidsieck Royal Brut,1959,11.95,129.06,Standard,wine,Sparkling,White,France,"{600,-3959}"
d73s33-006,105,"""Best Buys"" In Champagne for the New Year's Celebration",Sebastiani Brut (Calif.),0,3.59,38.75,Standard,wine,Sparkling,White,United States of America,"{552,-1752}"
d73s33-006,42,"""Best Buys"" In Champagne for the New Year's Celebration",Taittinger Blanc de Blancs,1961,13.69,151.14,Standard,wine,Sparkling,White,France,"{592,-4461}"
d73s33-006,27,"""Best Buys"" In Champagne for the New Year's Celebration",Dom Perignon,0,27,145.8,Magnum,wine,Sparkling,White,France,"{584,-4851}"
d74s3d-003,123,French Champagne,Marcel Pere Et Fils Brut,0,6.99,83.75,Standard,wine,Sparkling,White,France,"{453,-3392}"
d74s3d-003,32,French Champagne,Lanson Black Label Brut,0,7.99,86.29,Standard,wine,Sparkling,White,France,"{461,-3668}"
d74s3d-003,98,French Champagne,Ayala Gold Label Brut,1970,8.69,89.75,Standard,wine,Sparkling,White,France,"{465,-3936}"
d74s3d-003,25,French Champagne,Pommery & Greno Brut,0,8.99,97.09,Standard,wine,Sparkling,White,France,"{457,-4116}"
d74s3d-003,2,French Champagne,Louis Roederer Cour Royale Brut,0,9.95,107.5,Standard,wine,Sparkling,White,France,"{473,-4272}"
d74s3d-003,94,French Champagne,Perrier Jouet English Cuvee Brut,0,9.95,107.5,Standard,wine,Sparkling,White,France,"{481,-4452}"
d74s3d-003,100,French Champagne,Michel Guerard Brut,0,9.95,107.5,Standard,wine,Sparkling,White,France,"{493,-4632}"
d74s3d-003,5,French Champagne,Bollinger R.D.,1969,22.95,247.86,Standard,wine,Sparkling,White,France,"{457,-4948}"
d74s3d-003,55,French Champagne,Taittinger Blanc de Blancs,1970,34.98,356.18,Standard,wine,Sparkling,White,France,"{473,-5128}"
d74s3d-003,111,Other Sparkling Wines,Deschamps Blanc de Blancs Brut (New York),0,5.99,68.73,Standard,wine,Sparkling,White,United States of America,"{2242,-3400}"
d74s3d-003,28,Other Sparkling Wines,Sablant Brut (Loire),0,5.99,68.75,Standard,wine,Sparkling,White,France,"{2242,-3612}"
d74s3d-003,44,Other Sparkling Wines,Domaine Chandon Napa Valley Brut (California),0,8.99,97.09,Standard,wine,Sparkling,White,United States of America,"{2246,-3976}"
d74s3d-003,53,Other Sparkling Wines,Schramsberg Blanc de Noir (California),1972,13.3,0,Standard,wine,Sparkling,White,United States of America,"{2242,-4148}"
d75k5d-006,28,French Champagnes,Cramant Blanc de Blancs,1952,4.99,56.5,Standard,wine,Sparkling,White,France,"{2258,-1500}"
d75k5d-006,32,French Champagnes,Ayala Gold Label Brut,1949,4.99,56.5,Standard,wine,Sparkling,White,France,"{2266,-1708}"
d75k5d-006,33,French Champagnes,Fortnum & Mason English Market Brut,1949,4.99,56.5,Standard,wine,Sparkling,White,France,"{2246,-1836}"
d75k5d-006,84,French Champagnes,St. Marceaux Brut,1949,4.99,56.5,Standard,wine,Sparkling,White,France,"{2238,-2044}"
d75p42-001,-1,Recipes by James Beard,Laguiche Montrachet,1966,13.68,,Standard,wine,Still,White,France,"{2623,-3636}"
d75p42-001,-1,Recipes by James Beard,Batard Montrachet of Ramonet,1964,6.99,,Standard,wine,Still,White,France,"{3399,-3764}"
d75p42-003,39,,DOM RUINART BLANC DE BLANCS,1961,13.99,151.09,Standard,wine,Sparkling,White,France,"{449,-767}"
d75p42-003,147,,Chateau Petrus (Pomeral),1962,8.29,88.75,Standard,wine,Still,Red,France,"{481,-2380}"
d75s3q-000,-1,,Saint Patrice Vineyard Chateauneuf-du-pape,1937,2.49,27.95,Standard,wine,Still,Red,France,"{NULL,NULL}"
d75s3q-000,-1,,Dowling De Luxe 8-year Bonded Kentucky Bourbon,0,7.67,87.44,Fifth,spirit,,,United States of America,"{NULL,NULL}"
d75s3q-000,-1,,Estate Bottled Hessiche Weinbaudomane Niersteiner Rehbach Auslese,1943,1.99,22.65,Standard,wine,Still,White,Germany,"{NULL,NULL}"
d76k5q-008,144,American Champagnes,Andre Mongier Brut (N.Y.),0,3.49,39.75,Standard,wine,Sparkling,White,United States of America,"{2142,-1993}"
d76k5q-008,5,American Champagnes,Sonoma Vineyard Brut,0,7.99,86.29,Standard,wine,Sparkling,White,United States of America,"{2162,-2393}"
d76k5q-008,53,American Champagnes,Schramsberg Blanc de Blancs,1970,8.95,96.65,Standard,wine,Sparkling,White,United States of America,"{2178,-2902}"
d76k5q-008,81,French Champagnes,Boyer Brut Blanc de Blancs (Savoie),0,4.99,53.9,Standard,wine,Sparkling,White,France,"{468,-3022}"
d76k5q-008,89,French Champagnes and Sparking Wines,Sparkling Nectarose (Loire),0,3.49,37.7,Standard,wine,Sparkling,Rosé,France,"{492,-2333}"
d76k5q-008,1183,French Champagnes and Sparkling Wines,Kriter Brut (Burgundy),0,4.49,49.5,Standard,wine,Sparkling,White,France,"{488,-2706}"
d76k5q-008,6,French Champagnes and Sparkling Wines,Clos Clos des Cordeliers Rose Brut,0,4.99,53.9,Standard,wine,Sparkling,Rosé,France,"{508,-3530}"
d76k5q-008,48,French Champagnes and Sparkling Wines,Mercier Extra Dry French Champagne,0,7.99,86.9,Standard,wine,Sparkling,White,France,"{512,-3895}"
d76k5q-008,68,French Champagnes and Sparkling Wines,Roederer Jamin Brut,1966,7.99,86.9,Standard,wine,Sparkling,White,France,"{540,-4331}"
d76k5q-008,17,French Champagnes and Sparkling Wines,Ledoyen Blanc de Blancs,1966,8.95,96.65,Standard,wine,Sparkling,White,France,"{548,-4695}"
d76k5q-008,78,French Champagnes and Sparkling Wines,Mercier Blanc de Blancs,1966,10.95,118.25,Standard,wine,Sparkling,White,France,"{552,-5180}"
d76p4c-017,A41,Champagne,de Venoge Champagne,1971,21.95,250,Standard,wine,Sparkling,White,,"{890,-3848}"
d76p4c-019,250,Red Bordeaux,Chateau Beaumont,1975,4.99,58.5,Standard,wine,Still,Red,France,"{2187,-3442}"
d77p4p-013,34,French Champagne - Bottles,Louis Roederer Brut,1964,9.6,103.75,Standard,wine,Sparkling,White,France,"{758,-2694}"
d78g6p-022,81,French Champagne and Sparkling Wine on Sale,Boyer Blanc de Blancs Brut,1971,4.99,59.88,Standard,wine,Sparkling,White,France,"{774,-713}"
d78g6p-022,94,French Champagne and Sparkling Wine on Sale,Perrier Jouet Brut,0,8.95,96.66,Standard,wine,Sparkling,White,France,"{1901,-1569}"
d78g6p-022,26,French Champagne and Sparkling Wine on Sale,Charles Hiedsieck Brut,1969,9.95,104.5,Standard,wine,Sparkling,White,France,"{790,-2238}"
d78g6p-022,120,French Champagnes and Sparkling Wine on Sale,Marcel Pere Et Fils Brut,0,7.99,89.5,Standard,wine,Sparkling,White,France,"{811,-1229}"
d7988p-009,85,French Champagnes,Taittinger Brut Rose,1950,1.59,0,Split,wine,Sparkling,Rosé,France,"{588,-1185}"
d7988p-009,15,French Champagnes,Marcel Pere et Fils Brut,1949,3.69,42.75,Standard,wine,Sparkling,White,France,"{612,-1728}"
d7988p-009,32,French Champagnes,Ayala Gold Label Brut,1949,4.99,56.5,Standard,wine,Sparkling,White,France,"{608,-2434}"
d7988p-009,8,French Champagnes,Bollinger Brut,1949,8.48,91.58,Standard,wine,Sparkling,White,France,"{608,-2953}"
d7988p-009,77,French Champagnes,Moet & Chandon Dom Perignon,1947,10.5,113.4,Standard,wine,Sparkling,White,France,"{560,-3663}"
d7988p-009,387,Rhone Valley Red Wine,"Chateauneuf-du-Pape, Cru des Felibres",1952,2.19,24.75,Standard,wine,Still,Red,France,"{540,-4357}"
d79w2m-004,5082,A Library of Rare Old Clarets,"CHATEAU PICHON LONGUEVILLE

LALAN DE (Pauillac)",1955,6.99,75.5,Standard,wine,Still,Red,France,"{316,-2373}"
d79w2m-004,770,A Library of Rare Old Clarets,"CHATEAU LAFITE ROTHSCHILD
 (Pauillac)",1950,11.95,129,Standard,wine,Still,Red,France,"{2096,-2377}"
d79w2m-004,5042,A Library of Rare Old Clarets,"CHATEAU PICHON LONGUEVILLE

LALANDE (Pauillac)",1949,11.95,129.25,Standard,wine,Still,Red,France,"{2093,-2718}"
d79w2m-004,5051,A Library of Rare Old Clarets,"CHATEAU CHEVAL BLANC
 (St. Emilion)",1949,23.5,243,Standard,wine,Still,Red,France,"{2096,-2843}"
d79w2m-004,5081,A Library of Rare Old Clarets,"CHATEAU COS D’ESTOURNEL
 (St. Estephe)",1955,7.95,85.85,Standard,wine,Still,Red,France,"{312,-2947}"
d79w2m-004,5047,A Library of Rare Old Clarets,CHATEAU LATOUR (Pauillac),1949,24.75,267,Standard,wine,Still,Red,France,"{2099,-2964}"
d79w2m-004,5078,A Library of Rare Old Clarets,"CHATEAU LEOVILLE LASCASES
 (St. Iulien)",1955,7.99,86.3,Standard,wine,Still,Red,France,"{312,-3069}"
d79w2m-004,246,A Library of Rare Old Clarets,CHATEAU PETRUS (Pomerol),1948,12.5,135,Standard,wine,Still,Red,France,"{2096,-3177}"
d79w2m-004,5088,A Library of Rare Old Clarets,"CARRUADES DE LAFITE ROTHSCHILD
 (Pauillac)",1955,8.95,96.65,Standard,wine,Still,Red,France,"{312,-3197}"
d79w2m-004,832,A Library of Rare Old Clarets,"CHATEAU LA MISSION HAUT BRION
 (Graves)",1955,10.95,118.2,Standard,wine,Still,Red,France,"{312,-3319}"
d79w2m-004,256,A Library of Rare Old Clarets,CHATEAU MONTROSE (St. Estephe),1947,9.95,197.45,Standard,wine,Still,Red,France,"{2093,-3403}"
d79w2m-004,5082,A Library of Rare Old Clarets,CHATEAU LATOUR (Pauillac),1955,17.5,189,Standard,wine,Still,Red,France,"{312,-3444}"
d79w2m-004,5040,A Library of Rare Old Clarets,"CHATEAU COS D’ESTOURNEL
 (St. Estephe)",1947,14.5,156,Standard,wine,Still,Red,France,"{2096,-3467}"
d79w2m-004,5084,A Library of Rare Old Clarets,CHATEAU HAUT BRION (Graves),1955,19.95,215.45,Standard,wine,Still,Red,France,"{312,-3508}"
d79w2m-004,5038,A Library of Rare Old Clarets,"CHATEAU CHEVAL BLANC
 (St. Emilion)",1955,19.95,215.45,Standard,wine,Still,Red,France,"{309,-3569}"
d79w2m-004,303,A Library of Rare Old Clarets,"CHATEAU MOUTON ROTHSCHILD
 (Pauillac)",1947,27.5,295,Standard,wine,Still,Red,France,"{2093,-3589}"
d79w2m-004,5095,A Library of Rare Old Clarets,CHATEAU MARGAUX (Margaux),1955,19.95,215.45,Standard,wine,Still,Red,France,"{309,-3693}"
d79w2m-004,986,A Library of Rare Old Clarets,CHATEAU MARGAUX (Margaux),1947,27.5,295,Standard,wine,Still,Red,France,"{2093,-3710}"
d79w2m-004,5069,A Library of Rare Old Clarets,CHATEAU PAVIE (St. Emilion),1942,5.99,64.7,Standard,wine,Still,Red,France,"{2096,-3930}"
d79w2m-004,274,A Library of Rare Old Clarets,CHATEAU BRANAIRE (St. Iulien),1953,5.99,64.7,Standard,wine,Still,Red,France,"{309,-3970}"
d79w2m-004,5053,A Library of Rare Old Clarets,"CHATEAU PICHON LONGUEVILLE

LALANDE (Pauillac)",1942,6.95,75.05,Standard,wine,Still,Red,France,"{2096,-3994}"
d79w2m-004,183,A Library of Rare Old Clarets,CHATEAU CLOS F OURTET (St. Emilion),1953,7.59,81.95,Standard,wine,Still,Red,France,"{309,-4031}"
d79w2m-004,280,A Library of Rare Old Clarets,"CHATEAU PICHON LONGUEVILLE

LALANDE (Pauillac)",1953,8.95,96.65,Standard,wine,Still,Red,France,"{305,-4095}"
d79w2m-004,353,A Library of Rare Old Clarets,"CHATEAU LA MISSION HAUT BRION
 (Graves)",1953,9.75,105.3,Standard,wine,Still,Red,France,"{309,-4217}"
d79w2m-004,5055,A Library of Rare Old Clarets,"CHATEAU PICHON LONGUEVILLE

LALANDE (Pauillac)",1937,9.95,107.45,Standard,wine,Still,Red,France,"{2093,-4267}"
d79w2m-004,123,A Library of Rare Old Clarets,CHATEAU LATOUR (Pauillac),1953,15.95,172.25,Standard,wine,Still,Red,France,"{309,-4342}"
d79w2m-004,5075,A Library of Rare Old Clarets,CHATEAU PETRUS (Pomerol),1953,19.95,215.45,Standard,wine,Still,Red,France,"{309,-4406}"
